codigo_estacion,region,altura,latitud,longitud,anio,mes,dia,agua_caida,fecha
200010,1,30,-20.27083,-70.13083,2025,6,15,0.0,2025-06-15
200010,1,30,-20.27083,-70.13083,2025,6,16,0.0,2025-06-16
200010,1,30,-20.27083,-70.13083,2025,6,17,0.0,2025-06-17
200010,1,30,-20.27083,-70.13083,2025,6,18,0.0,2025-06-18
200010,1,30,-20.27083,-70.13083,2025,6,19,0.0,2025-06-19
200010,1,30,-20.27083,-70.13083,2025,6,20,0.0,2025-06-20
200010,1,30,-20.27083,-70.13083,2025,6,21,,2025-06-21
200010,1,30,-20.27083,-70.13083,2025,6,22,,2025-06-22
200010,1,30,-20.27083,-70.13083,2025,6,23,,2025-06-23
200010,1,30,-20.27083,-70.13083,2025,6,24,0.0,2025-06-24
200010,1,30,-20.27083,-70.13083,2025,6,25,0.0,2025-06-25
200010,1,30,-20.27083,-70.13083,2025,6,26,,2025-06-26
200010,1,30,-20.27083,-70.13083,2025,6,27,,2025-06-27
200010,1,30,-20.27083,-70.13083,2025,6,28,,2025-06-28
200010,1,30,-20.27083,-70.13083,2025,6,29,,2025-06-29
200010,1,30,-20.27083,-70.13083,2025,6,30,,2025-06-30
200010,1,30,-20.27083,-70.13083,2025,7,1,,2025-07-01
200010,1,30,-20.27083,-70.13083,2025,7,2,,2025-07-02
200010,1,30,-20.27083,-70.13083,2025,7,3,,2025-07-03
200010,1,30,-20.27083,-70.13083,2025,7,4,,2025-07-04
200010,1,30,-20.27083,-70.13083,2025,7,5,,2025-07-05
200010,1,30,-20.27083,-70.13083,2025,7,6,,2025-07-06
200010,1,30,-20.27083,-70.13083,2025,7,7,,2025-07-07
200010,1,30,-20.27083,-70.13083,2025,7,8,,2025-07-08
200010,1,30,-20.27083,-70.13083,2025,7,9,,2025-07-09
200010,1,30,-20.27083,-70.13083,2025,7,10,,2025-07-10
200010,1,30,-20.27083,-70.13083,2025,7,11,,2025-07-11
200010,1,30,-20.27083,-70.13083,2025,7,12,,2025-07-12
200010,1,30,-20.27083,-70.13083,2025,7,13,,2025-07-13
200010,1,30,-20.27083,-70.13083,2025,7,14,,2025-07-14
200010,1,30,-20.27083,-70.13083,2025,7,15,,2025-07-15
200010,1,30,-20.27083,-70.13083,2025,7,16,,2025-07-16
200010,1,30,-20.27083,-70.13083,2025,7,17,,2025-07-17
200010,1,30,-20.27083,-70.13083,2025,7,18,,2025-07-18
200010,1,30,-20.27083,-70.13083,2025,7,19,,2025-07-19
200010,1,30,-20.27083,-70.13083,2025,7,20,,2025-07-20
200010,1,30,-20.27083,-70.13083,2025,7,21,,2025-07-21
200010,1,30,-20.27083,-70.13083,2025,7,22,,2025-07-22
200010,1,30,-20.27083,-70.13083,2025,7,23,,2025-07-23
200010,1,30,-20.27083,-70.13083,2025,7,24,,2025-07-24
200010,1,30,-20.27083,-70.13083,2025,7,25,,2025-07-25
200010,1,30,-20.27083,-70.13083,2025,7,26,,2025-07-26
200010,1,30,-20.27083,-70.13083,2025,7,27,,2025-07-27
200010,1,30,-20.27083,-70.13083,2025,7,28,,2025-07-28
200010,1,30,-20.27083,-70.13083,2025,7,29,,2025-07-29
200010,1,30,-20.27083,-70.13083,2025,7,30,,2025-07-30
200010,1,30,-20.27083,-70.13083,2025,7,31,,2025-07-31
200010,1,30,-20.27083,-70.13083,2025,8,1,,2025-08-01
200010,1,30,-20.27083,-70.13083,2025,8,2,,2025-08-02
200010,1,30,-20.27083,-70.13083,2025,8,3,,2025-08-03
200010,1,30,-20.27083,-70.13083,2025,8,4,,2025-08-04
200010,1,30,-20.27083,-70.13083,2025,8,5,,2025-08-05
200010,1,30,-20.27083,-70.13083,2025,8,6,,2025-08-06
200010,1,30,-20.27083,-70.13083,2025,8,7,,2025-08-07
200010,1,30,-20.27083,-70.13083,2025,8,8,,2025-08-08
200010,1,30,-20.27083,-70.13083,2025,8,9,,2025-08-09
200010,1,30,-20.27083,-70.13083,2025,8,10,,2025-08-10
200010,1,30,-20.27083,-70.13083,2025,8,11,,2025-08-11
200010,1,30,-20.27083,-70.13083,2025,8,12,,2025-08-12
200010,1,30,-20.27083,-70.13083,2025,8,13,,2025-08-13
200010,1,30,-20.27083,-70.13083,2025,8,14,,2025-08-14
200010,1,30,-20.27083,-70.13083,2025,8,15,,2025-08-15
200010,1,30,-20.27083,-70.13083,2025,8,16,,2025-08-16
200010,1,30,-20.27083,-70.13083,2025,8,17,,2025-08-17
200010,1,30,-20.27083,-70.13083,2025,8,18,,2025-08-18
200010,1,30,-20.27083,-70.13083,2025,8,19,,2025-08-19
200010,1,30,-20.27083,-70.13083,2025,8,20,,2025-08-20
200010,1,30,-20.27083,-70.13083,2025,8,21,,2025-08-21
200010,1,30,-20.27083,-70.13083,2025,8,22,,2025-08-22
200010,1,30,-20.27083,-70.13083,2025,8,23,,2025-08-23
200010,1,30,-20.27083,-70.13083,2025,8,24,,2025-08-24
200010,1,30,-20.27083,-70.13083,2025,8,25,,2025-08-25
200010,1,30,-20.27083,-70.13083,2025,8,26,,2025-08-26
200010,1,30,-20.27083,-70.13083,2025,8,27,,2025-08-27
200010,1,30,-20.27083,-70.13083,2025,8,28,,2025-08-28
200010,1,30,-20.27083,-70.13083,2025,8,29,,2025-08-29
200010,1,30,-20.27083,-70.13083,2025,8,30,,2025-08-30
200010,1,30,-20.27083,-70.13083,2025,8,31,,2025-08-31
200010,1,30,-20.27083,-70.13083,2025,9,1,,2025-09-01
200010,1,30,-20.27083,-70.13083,2025,9,2,,2025-09-02
200010,1,30,-20.27083,-70.13083,2025,9,3,,2025-09-03
200010,1,30,-20.27083,-70.13083,2025,9,4,,2025-09-04
200010,1,30,-20.27083,-70.13083,2025,9,5,,2025-09-05
200010,1,30,-20.27083,-70.13083,2025,9,6,,2025-09-06
200010,1,30,-20.27083,-70.13083,2025,9,7,,2025-09-07
200010,1,30,-20.27083,-70.13083,2025,9,8,,2025-09-08
200010,1,30,-20.27083,-70.13083,2025,9,9,,2025-09-09
200010,1,30,-20.27083,-70.13083,2025,9,10,,2025-09-10
200010,1,30,-20.27083,-70.13083,2025,9,11,,2025-09-11
200010,1,30,-20.27083,-70.13083,2025,9,12,,2025-09-12
200010,1,30,-20.27083,-70.13083,2025,9,13,,2025-09-13
200010,1,30,-20.27083,-70.13083,2025,9,14,,2025-09-14
200010,1,30,-20.27083,-70.13083,2025,9,15,,2025-09-15
200010,1,30,-20.27083,-70.13083,2025,9,16,,2025-09-16
200010,1,30,-20.27083,-70.13083,2025,9,17,,2025-09-17
200010,1,30,-20.27083,-70.13083,2025,9,18,,2025-09-18
200010,1,30,-20.27083,-70.13083,2025,9,19,,2025-09-19
200010,1,30,-20.27083,-70.13083,2025,9,20,,2025-09-20
200010,1,30,-20.27083,-70.13083,2025,9,21,,2025-09-21
200010,1,30,-20.27083,-70.13083,2025,9,22,,2025-09-22
200010,1,30,-20.27083,-70.13083,2025,9,23,,2025-09-23
200010,1,30,-20.27083,-70.13083,2025,9,24,,2025-09-24
200010,1,30,-20.27083,-70.13083,2025,9,25,,2025-09-25
200010,1,30,-20.27083,-70.13083,2025,9,26,,2025-09-26
200010,1,30,-20.27083,-70.13083,2025,9,27,,2025-09-27
200010,1,30,-20.27083,-70.13083,2025,9,28,,2025-09-28
200010,1,30,-20.27083,-70.13083,2025,9,29,3.200000047683716,2025-09-29
200010,1,30,-20.27083,-70.13083,2025,9,30,0.0,2025-09-30
200010,1,30,-20.27083,-70.13083,2025,10,1,0.0,2025-10-01
200010,1,30,-20.27083,-70.13083,2025,10,2,0.0,2025-10-02
200010,1,30,-20.27083,-70.13083,2025,10,3,0.0,2025-10-03
200010,1,30,-20.27083,-70.13083,2025,10,4,0.0,2025-10-04
200010,1,30,-20.27083,-70.13083,2025,10,5,0.0,2025-10-05
200010,1,30,-20.27083,-70.13083,2025,10,6,0.0,2025-10-06
200010,1,30,-20.27083,-70.13083,2025,10,7,0.0,2025-10-07
200010,1,30,-20.27083,-70.13083,2025,10,8,0.0,2025-10-08
200010,1,30,-20.27083,-70.13083,2025,10,9,0.0,2025-10-09
200010,1,30,-20.27083,-70.13083,2025,10,10,0.0,2025-10-10
200010,1,30,-20.27083,-70.13083,2025,10,11,0.0,2025-10-11
200010,1,30,-20.27083,-70.13083,2025,10,12,0.0,2025-10-12
200010,1,30,-20.27083,-70.13083,2025,10,13,0.0,2025-10-13
200010,1,30,-20.27083,-70.13083,2025,10,14,0.0,2025-10-14
200010,1,30,-20.27083,-70.13083,2025,10,15,0.0,2025-10-15
200010,1,30,-20.27083,-70.13083,2025,10,16,0.0,2025-10-16
200010,1,30,-20.27083,-70.13083,2025,10,17,0.0,2025-10-17
200010,1,30,-20.27083,-70.13083,2025,10,18,0.0,2025-10-18
200010,1,30,-20.27083,-70.13083,2025,10,19,0.0,2025-10-19
200010,1,30,-20.27083,-70.13083,2025,10,20,0.0,2025-10-20
200010,1,30,-20.27083,-70.13083,2025,10,21,0.0,2025-10-21
200010,1,30,-20.27083,-70.13083,2025,10,22,0.0,2025-10-22
200010,1,30,-20.27083,-70.13083,2025,10,23,0.0,2025-10-23
200010,1,30,-20.27083,-70.13083,2025,10,24,0.0,2025-10-24
200010,1,30,-20.27083,-70.13083,2025,10,25,0.0,2025-10-25
200010,1,30,-20.27083,-70.13083,2025,10,26,0.0,2025-10-26
200010,1,30,-20.27083,-70.13083,2025,10,27,0.0,2025-10-27
200010,1,30,-20.27083,-70.13083,2025,10,28,0.0,2025-10-28
200010,1,30,-20.27083,-70.13083,2025,10,29,0.0,2025-10-29
200010,1,30,-20.27083,-70.13083,2025,10,30,0.0,2025-10-30
200010,1,30,-20.27083,-70.13083,2025,10,31,0.0,2025-10-31
200010,1,30,-20.27083,-70.13083,2025,11,1,0.0,2025-11-01
200010,1,30,-20.27083,-70.13083,2025,11,2,0.0,2025-11-02
200010,1,30,-20.27083,-70.13083,2025,11,3,0.0,2025-11-03
200010,1,30,-20.27083,-70.13083,2025,11,4,0.0,2025-11-04
200010,1,30,-20.27083,-70.13083,2025,11,5,0.0,2025-11-05
200010,1,30,-20.27083,-70.13083,2025,11,6,0.0,2025-11-06
200010,1,30,-20.27083,-70.13083,2025,11,7,0.0,2025-11-07
200010,1,30,-20.27083,-70.13083,2025,11,8,0.0,2025-11-08
200010,1,30,-20.27083,-70.13083,2025,11,9,0.0,2025-11-09
200010,1,30,-20.27083,-70.13083,2025,11,10,0.0,2025-11-10
200010,1,30,-20.27083,-70.13083,2025,11,11,0.0,2025-11-11
200010,1,30,-20.27083,-70.13083,2025,11,12,0.0,2025-11-12
200010,1,30,-20.27083,-70.13083,2025,11,13,0.0,2025-11-13
200010,1,30,-20.27083,-70.13083,2025,11,14,0.0,2025-11-14
200010,1,30,-20.27083,-70.13083,2025,11,15,0.0,2025-11-15
200010,1,30,-20.27083,-70.13083,2025,11,16,0.0,2025-11-16
200010,1,30,-20.27083,-70.13083,2025,11,17,0.0,2025-11-17
200010,1,30,-20.27083,-70.13083,2025,11,18,0.0,2025-11-18
200010,1,30,-20.27083,-70.13083,2025,11,19,0.0,2025-11-19
200010,1,30,-20.27083,-70.13083,2025,11,20,0.0,2025-11-20
200010,1,30,-20.27083,-70.13083,2025,11,21,0.0,2025-11-21
200010,1,30,-20.27083,-70.13083,2025,11,22,0.0,2025-11-22
200010,1,30,-20.27083,-70.13083,2025,11,23,0.0,2025-11-23
200010,1,30,-20.27083,-70.13083,2025,11,24,0.0,2025-11-24
200010,1,30,-20.27083,-70.13083,2025,11,25,0.0,2025-11-25
200010,1,30,-20.27083,-70.13083,2025,11,26,0.0,2025-11-26
200010,1,30,-20.27083,-70.13083,2025,11,27,0.0,2025-11-27
200010,1,30,-20.27083,-70.13083,2025,11,28,0.0,2025-11-28
200010,1,30,-20.27083,-70.13083,2025,11,29,0.0,2025-11-29
200010,1,30,-20.27083,-70.13083,2025,11,30,0.0,2025-11-30
200010,1,30,-20.27083,-70.13083,2025,12,1,0.0,2025-12-01
200010,1,30,-20.27083,-70.13083,2025,12,2,0.0,2025-12-02
200010,1,30,-20.27083,-70.13083,2025,12,3,0.0,2025-12-03
200010,1,30,-20.27083,-70.13083,2025,12,4,0.0,2025-12-04
200010,1,30,-20.27083,-70.13083,2025,12,5,0.0,2025-12-05
200010,1,30,-20.27083,-70.13083,2025,12,6,0.0,2025-12-06
200010,1,30,-20.27083,-70.13083,2025,12,7,0.0,2025-12-07
200010,1,30,-20.27083,-70.13083,2025,12,8,0.0,2025-12-08
200010,1,30,-20.27083,-70.13083,2025,12,9,0.0,2025-12-09
200010,1,30,-20.27083,-70.13083,2025,12,10,0.0,2025-12-10
200010,1,30,-20.27083,-70.13083,2025,12,11,0.0,2025-12-11
200010,1,30,-20.27083,-70.13083,2025,12,12,0.0,2025-12-12
200010,1,30,-20.27083,-70.13083,2025,12,13,0.0,2025-12-13
200010,1,30,-20.27083,-70.13083,2025,12,14,0.0,2025-12-14
200010,1,30,-20.27083,-70.13083,2025,12,15,0.0,2025-12-15
200010,1,30,-20.27083,-70.13083,2025,12,16,0.0,2025-12-16
200010,1,30,-20.27083,-70.13083,2025,12,17,0.0,2025-12-17
200010,1,30,-20.27083,-70.13083,2025,12,18,0.0,2025-12-18
200010,1,30,-20.27083,-70.13083,2025,12,19,0.0,2025-12-19
200010,1,30,-20.27083,-70.13083,2025,12,20,0.0,2025-12-20
200010,1,30,-20.27083,-70.13083,2025,12,21,0.0,2025-12-21
200010,1,30,-20.27083,-70.13083,2025,12,22,0.0,2025-12-22
200010,1,30,-20.27083,-70.13083,2025,12,23,0.0,2025-12-23
200010,1,30,-20.27083,-70.13083,2025,12,24,0.0,2025-12-24
200010,1,30,-20.27083,-70.13083,2025,12,25,0.0,2025-12-25
200010,1,30,-20.27083,-70.13083,2025,12,26,0.0,2025-12-26
200010,1,30,-20.27083,-70.13083,2025,12,27,0.0,2025-12-27
200010,1,30,-20.27083,-70.13083,2025,12,28,0.0,2025-12-28
200010,1,30,-20.27083,-70.13083,2025,12,29,0.0,2025-12-29
200010,1,30,-20.27083,-70.13083,2025,12,30,0.0,2025-12-30
200010,1,30,-20.27083,-70.13083,2025,12,31,0.0,2025-12-31
220002,2,2326,-22.49806,-68.8925,2021,1,1,0.0,2021-01-01
220002,2,2326,-22.49806,-68.8925,2021,1,2,0.0,2021-01-02
220002,2,2326,-22.49806,-68.8925,2021,1,3,0.0,2021-01-03
220002,2,2326,-22.49806,-68.8925,2021,1,4,0.0,2021-01-04
220002,2,2326,-22.49806,-68.8925,2021,1,5,0.0,2021-01-05
220002,2,2326,-22.49806,-68.8925,2021,1,6,0.0,2021-01-06
220002,2,2326,-22.49806,-68.8925,2021,1,7,0.0,2021-01-07
220002,2,2326,-22.49806,-68.8925,2021,1,8,0.0,2021-01-08
220002,2,2326,-22.49806,-68.8925,2021,1,9,0.0,2021-01-09
220002,2,2326,-22.49806,-68.8925,2021,1,10,0.0,2021-01-10
220002,2,2326,-22.49806,-68.8925,2021,1,11,0.0,2021-01-11
220002,2,2326,-22.49806,-68.8925,2021,1,12,0.0,2021-01-12
220002,2,2326,-22.49806,-68.8925,2021,1,13,0.0,2021-01-13
220002,2,2326,-22.49806,-68.8925,2021,1,14,0.0,2021-01-14
220002,2,2326,-22.49806,-68.8925,2021,1,15,0.0,2021-01-15
220002,2,2326,-22.49806,-68.8925,2021,1,16,0.0,2021-01-16
220002,2,2326,-22.49806,-68.8925,2021,1,17,0.0,2021-01-17
220002,2,2326,-22.49806,-68.8925,2021,1,18,0.0,2021-01-18
220002,2,2326,-22.49806,-68.8925,2021,1,19,0.0,2021-01-19
220002,2,2326,-22.49806,-68.8925,2021,1,20,0.0,2021-01-20
220002,2,2326,-22.49806,-68.8925,2021,1,21,0.0,2021-01-21
220002,2,2326,-22.49806,-68.8925,2021,1,22,0.0,2021-01-22
220002,2,2326,-22.49806,-68.8925,2021,1,23,0.0,2021-01-23
220002,2,2326,-22.49806,-68.8925,2021,1,24,0.0,2021-01-24
220002,2,2326,-22.49806,-68.8925,2021,1,25,0.0,2021-01-25
220002,2,2326,-22.49806,-68.8925,2021,1,26,0.0,2021-01-26
220002,2,2326,-22.49806,-68.8925,2021,1,27,0.0,2021-01-27
220002,2,2326,-22.49806,-68.8925,2021,1,28,0.0,2021-01-28
220002,2,2326,-22.49806,-68.8925,2021,1,29,0.0,2021-01-29
220002,2,2326,-22.49806,-68.8925,2021,1,30,0.0,2021-01-30
220002,2,2326,-22.49806,-68.8925,2021,1,31,0.0,2021-01-31
220002,2,2326,-22.49806,-68.8925,2021,2,1,0.0,2021-02-01
220002,2,2326,-22.49806,-68.8925,2021,2,2,0.0,2021-02-02
220002,2,2326,-22.49806,-68.8925,2021,2,3,0.0,2021-02-03
220002,2,2326,-22.49806,-68.8925,2021,2,4,0.0,2021-02-04
220002,2,2326,-22.49806,-68.8925,2021,2,5,0.0,2021-02-05
220002,2,2326,-22.49806,-68.8925,2021,2,6,0.0,2021-02-06
220002,2,2326,-22.49806,-68.8925,2021,2,7,0.0,2021-02-07
220002,2,2326,-22.49806,-68.8925,2021,2,8,0.0,2021-02-08
220002,2,2326,-22.49806,-68.8925,2021,2,9,0.0,2021-02-09
220002,2,2326,-22.49806,-68.8925,2021,2,10,0.0,2021-02-10
220002,2,2326,-22.49806,-68.8925,2021,2,11,0.0,2021-02-11
220002,2,2326,-22.49806,-68.8925,2021,2,12,0.0,2021-02-12
220002,2,2326,-22.49806,-68.8925,2021,2,13,0.0,2021-02-13
220002,2,2326,-22.49806,-68.8925,2021,2,14,0.0,2021-02-14
220002,2,2326,-22.49806,-68.8925,2021,2,15,0.0,2021-02-15
220002,2,2326,-22.49806,-68.8925,2021,2,16,0.0,2021-02-16
220002,2,2326,-22.49806,-68.8925,2021,2,17,0.0,2021-02-17
220002,2,2326,-22.49806,-68.8925,2021,2,18,0.0,2021-02-18
220002,2,2326,-22.49806,-68.8925,2021,2,19,0.0,2021-02-19
220002,2,2326,-22.49806,-68.8925,2021,2,20,0.0,2021-02-20
220002,2,2326,-22.49806,-68.8925,2021,2,21,0.0,2021-02-21
220002,2,2326,-22.49806,-68.8925,2021,2,22,0.0,2021-02-22
220002,2,2326,-22.49806,-68.8925,2021,2,23,0.0,2021-02-23
220002,2,2326,-22.49806,-68.8925,2021,2,24,0.0,2021-02-24
220002,2,2326,-22.49806,-68.8925,2021,2,25,0.0,2021-02-25
220002,2,2326,-22.49806,-68.8925,2021,2,26,0.0,2021-02-26
220002,2,2326,-22.49806,-68.8925,2021,2,27,0.0,2021-02-27
220002,2,2326,-22.49806,-68.8925,2021,2,28,0.0,2021-02-28
220002,2,2326,-22.49806,-68.8925,2021,3,1,0.0,2021-03-01
220002,2,2326,-22.49806,-68.8925,2021,3,2,0.0,2021-03-02
220002,2,2326,-22.49806,-68.8925,2021,3,3,0.0,2021-03-03
220002,2,2326,-22.49806,-68.8925,2021,3,4,0.0,2021-03-04
220002,2,2326,-22.49806,-68.8925,2021,3,5,0.0,2021-03-05
220002,2,2326,-22.49806,-68.8925,2021,3,6,0.0,2021-03-06
220002,2,2326,-22.49806,-68.8925,2021,3,7,0.0,2021-03-07
220002,2,2326,-22.49806,-68.8925,2021,3,8,0.0,2021-03-08
220002,2,2326,-22.49806,-68.8925,2021,3,9,0.0,2021-03-09
220002,2,2326,-22.49806,-68.8925,2021,3,10,0.0,2021-03-10
220002,2,2326,-22.49806,-68.8925,2021,3,11,0.0,2021-03-11
220002,2,2326,-22.49806,-68.8925,2021,3,12,0.0,2021-03-12
220002,2,2326,-22.49806,-68.8925,2021,3,13,0.0,2021-03-13
220002,2,2326,-22.49806,-68.8925,2021,3,14,0.0,2021-03-14
220002,2,2326,-22.49806,-68.8925,2021,3,15,0.0,2021-03-15
220002,2,2326,-22.49806,-68.8925,2021,3,16,0.0,2021-03-16
220002,2,2326,-22.49806,-68.8925,2021,3,17,0.0,2021-03-17
220002,2,2326,-22.49806,-68.8925,2021,3,18,0.0,2021-03-18
220002,2,2326,-22.49806,-68.8925,2021,3,19,0.0,2021-03-19
220002,2,2326,-22.49806,-68.8925,2021,3,20,0.0,2021-03-20
220002,2,2326,-22.49806,-68.8925,2021,3,21,0.0,2021-03-21
220002,2,2326,-22.49806,-68.8925,2021,3,22,0.0,2021-03-22
220002,2,2326,-22.49806,-68.8925,2021,3,23,0.0,2021-03-23
220002,2,2326,-22.49806,-68.8925,2021,3,24,0.0,2021-03-24
220002,2,2326,-22.49806,-68.8925,2021,3,25,0.0,2021-03-25
220002,2,2326,-22.49806,-68.8925,2021,3,26,0.0,2021-03-26
220002,2,2326,-22.49806,-68.8925,2021,3,27,0.0,2021-03-27
220002,2,2326,-22.49806,-68.8925,2021,3,28,0.0,2021-03-28
220002,2,2326,-22.49806,-68.8925,2021,3,29,0.0,2021-03-29
220002,2,2326,-22.49806,-68.8925,2021,3,30,0.0,2021-03-30
220002,2,2326,-22.49806,-68.8925,2021,3,31,0.0,2021-03-31
220002,2,2326,-22.49806,-68.8925,2021,4,1,0.0,2021-04-01
220002,2,2326,-22.49806,-68.8925,2021,4,2,0.0,2021-04-02
220002,2,2326,-22.49806,-68.8925,2021,4,3,0.0,2021-04-03
220002,2,2326,-22.49806,-68.8925,2021,4,4,0.0,2021-04-04
220002,2,2326,-22.49806,-68.8925,2021,4,5,0.0,2021-04-05
220002,2,2326,-22.49806,-68.8925,2021,4,6,0.0,2021-04-06
220002,2,2326,-22.49806,-68.8925,2021,4,7,0.0,2021-04-07
220002,2,2326,-22.49806,-68.8925,2021,4,8,0.0,2021-04-08
220002,2,2326,-22.49806,-68.8925,2021,4,9,0.0,2021-04-09
220002,2,2326,-22.49806,-68.8925,2021,4,10,0.0,2021-04-10
220002,2,2326,-22.49806,-68.8925,2021,4,11,0.0,2021-04-11
220002,2,2326,-22.49806,-68.8925,2021,4,12,0.0,2021-04-12
220002,2,2326,-22.49806,-68.8925,2021,4,13,0.0,2021-04-13
220002,2,2326,-22.49806,-68.8925,2021,4,14,0.0,2021-04-14
220002,2,2326,-22.49806,-68.8925,2021,4,15,0.0,2021-04-15
220002,2,2326,-22.49806,-68.8925,2021,4,16,0.0,2021-04-16
220002,2,2326,-22.49806,-68.8925,2021,4,17,0.0,2021-04-17
220002,2,2326,-22.49806,-68.8925,2021,4,18,0.0,2021-04-18
220002,2,2326,-22.49806,-68.8925,2021,4,19,0.0,2021-04-19
220002,2,2326,-22.49806,-68.8925,2021,4,20,0.0,2021-04-20
220002,2,2326,-22.49806,-68.8925,2021,4,21,0.0,2021-04-21
220002,2,2326,-22.49806,-68.8925,2021,4,22,0.0,2021-04-22
220002,2,2326,-22.49806,-68.8925,2021,4,23,0.0,2021-04-23
220002,2,2326,-22.49806,-68.8925,2021,4,24,0.0,2021-04-24
220002,2,2326,-22.49806,-68.8925,2021,4,25,0.0,2021-04-25
220002,2,2326,-22.49806,-68.8925,2021,4,26,0.0,2021-04-26
220002,2,2326,-22.49806,-68.8925,2021,4,27,0.0,2021-04-27
220002,2,2326,-22.49806,-68.8925,2021,4,28,0.0,2021-04-28
220002,2,2326,-22.49806,-68.8925,2021,4,29,0.0,2021-04-29
220002,2,2326,-22.49806,-68.8925,2021,4,30,0.0,2021-04-30
220002,2,2326,-22.49806,-68.8925,2021,5,1,0.0,2021-05-01
220002,2,2326,-22.49806,-68.8925,2021,5,2,0.0,2021-05-02
220002,2,2326,-22.49806,-68.8925,2021,5,3,0.0,2021-05-03
220002,2,2326,-22.49806,-68.8925,2021,5,4,0.0,2021-05-04
220002,2,2326,-22.49806,-68.8925,2021,5,5,0.0,2021-05-05
220002,2,2326,-22.49806,-68.8925,2021,5,6,0.0,2021-05-06
220002,2,2326,-22.49806,-68.8925,2021,5,7,0.0,2021-05-07
220002,2,2326,-22.49806,-68.8925,2021,5,8,0.0,2021-05-08
220002,2,2326,-22.49806,-68.8925,2021,5,9,0.0,2021-05-09
220002,2,2326,-22.49806,-68.8925,2021,5,10,0.0,2021-05-10
220002,2,2326,-22.49806,-68.8925,2021,5,11,0.0,2021-05-11
220002,2,2326,-22.49806,-68.8925,2021,5,12,0.0,2021-05-12
220002,2,2326,-22.49806,-68.8925,2021,5,13,0.0,2021-05-13
220002,2,2326,-22.49806,-68.8925,2021,5,14,0.0,2021-05-14
220002,2,2326,-22.49806,-68.8925,2021,5,15,0.0,2021-05-15
220002,2,2326,-22.49806,-68.8925,2021,5,16,0.0,2021-05-16
220002,2,2326,-22.49806,-68.8925,2021,5,17,0.0,2021-05-17
220002,2,2326,-22.49806,-68.8925,2021,5,18,0.0,2021-05-18
220002,2,2326,-22.49806,-68.8925,2021,5,19,0.0,2021-05-19
220002,2,2326,-22.49806,-68.8925,2021,5,20,0.0,2021-05-20
220002,2,2326,-22.49806,-68.8925,2021,5,21,0.0,2021-05-21
220002,2,2326,-22.49806,-68.8925,2021,5,22,0.0,2021-05-22
220002,2,2326,-22.49806,-68.8925,2021,5,23,0.0,2021-05-23
220002,2,2326,-22.49806,-68.8925,2021,5,24,0.0,2021-05-24
220002,2,2326,-22.49806,-68.8925,2021,5,25,0.0,2021-05-25
220002,2,2326,-22.49806,-68.8925,2021,5,26,0.0,2021-05-26
220002,2,2326,-22.49806,-68.8925,2021,5,27,3.200000047683716,2021-05-27
220002,2,2326,-22.49806,-68.8925,2021,5,28,0.0,2021-05-28
220002,2,2326,-22.49806,-68.8925,2021,5,29,0.0,2021-05-29
220002,2,2326,-22.49806,-68.8925,2021,5,30,0.0,2021-05-30
220002,2,2326,-22.49806,-68.8925,2021,5,31,0.0,2021-05-31
220002,2,2326,-22.49806,-68.8925,2021,6,1,0.0,2021-06-01
220002,2,2326,-22.49806,-68.8925,2021,6,2,0.0,2021-06-02
220002,2,2326,-22.49806,-68.8925,2021,6,3,0.0,2021-06-03
220002,2,2326,-22.49806,-68.8925,2021,6,4,0.0,2021-06-04
220002,2,2326,-22.49806,-68.8925,2021,6,5,0.0,2021-06-05
220002,2,2326,-22.49806,-68.8925,2021,6,6,0.0,2021-06-06
220002,2,2326,-22.49806,-68.8925,2021,6,7,0.0,2021-06-07
220002,2,2326,-22.49806,-68.8925,2021,6,8,0.0,2021-06-08
220002,2,2326,-22.49806,-68.8925,2021,6,9,0.0,2021-06-09
220002,2,2326,-22.49806,-68.8925,2021,6,10,0.0,2021-06-10
220002,2,2326,-22.49806,-68.8925,2021,6,11,0.0,2021-06-11
220002,2,2326,-22.49806,-68.8925,2021,6,12,0.0,2021-06-12
220002,2,2326,-22.49806,-68.8925,2021,6,13,0.0,2021-06-13
220002,2,2326,-22.49806,-68.8925,2021,6,14,0.0,2021-06-14
220002,2,2326,-22.49806,-68.8925,2021,6,15,0.0,2021-06-15
220002,2,2326,-22.49806,-68.8925,2021,6,16,0.0,2021-06-16
220002,2,2326,-22.49806,-68.8925,2021,6,17,0.0,2021-06-17
220002,2,2326,-22.49806,-68.8925,2021,6,18,0.0,2021-06-18
220002,2,2326,-22.49806,-68.8925,2021,6,19,0.0,2021-06-19
220002,2,2326,-22.49806,-68.8925,2021,6,20,0.0,2021-06-20
220002,2,2326,-22.49806,-68.8925,2021,6,21,0.0,2021-06-21
220002,2,2326,-22.49806,-68.8925,2021,6,22,0.0,2021-06-22
220002,2,2326,-22.49806,-68.8925,2021,6,23,0.0,2021-06-23
220002,2,2326,-22.49806,-68.8925,2021,6,24,0.0,2021-06-24
220002,2,2326,-22.49806,-68.8925,2021,6,25,0.0,2021-06-25
220002,2,2326,-22.49806,-68.8925,2021,6,26,0.0,2021-06-26
220002,2,2326,-22.49806,-68.8925,2021,6,27,0.0,2021-06-27
220002,2,2326,-22.49806,-68.8925,2021,6,28,0.0,2021-06-28
220002,2,2326,-22.49806,-68.8925,2021,6,29,0.0,2021-06-29
